acc_id,geohash7,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
189983_2018,u2838gw,11.643311427000071,48.09542089300004,2018,11,13,7,0,6,4,1
205541_2019,u2838gw,11.643988088000073,48.096507487000046,2019,3,15,5,0,0,7,1
189987_2018,u281xgz,11.601322233000074,48.09683930500007,2018,11,18,7,0,1,5,1
189989_2018,u281wmq,11.533034563000054,48.10631625000008,2018,11,13,7,0,0,7,1
190032_2018,u283csk,11.674259923000026,48.14388199000007,2018,11,7,4,0,5,3,1
190039_2018,u281tg7,11.507775860000038,48.09445568400008,2018,11,7,4,0,5,2,1
190066_2018,u283b9c,11.625232190000075,48.130834697000076,2018,11,17,6,0,5,2,1
190067_2018,u284n2m,11.531574034000073,48.166044025000076,2018,11,15,6,0,6,4,1
190069_2018,u281xxs,11.585361955000053,48.118362131000026,2018,11,4,6,0,1,5,1
190564_2018,u281xxs,11.58516949500006,48.118523217000075,2018,11,3,1,0,3,5,1
190139_2018,u281t6x,11.491396165000026,48.09125845100005,2018,11,14,6,0,3,2,1
190143_2018,u2838pv,11.609092733000068,48.118841299000046,2018,11,15,6,0,2,6,1
190145_2018,u281zem,11.587275943000064,48.138060454000026,2018,11,19,6,0,2,6,1
217341_2019,u281zem,11.586919371000025,48.13807498500007,2019,9,9,3,0,5,3,1
190243_2018,u281t8z,11.501785441000035,48.08071916700003,2018,11,17,5,0,6,2,1
191809_2018,u281t8z,11.502548908000051,48.081558209000036,2018,12,7,3,1,6,4,1
212862_2019,u281t8z,11.502567097000053,48.081575351000026,2019,7,20,6,0,1,5,1
190245_2018,u281wuk,11.552812491000054,48.10061522400008,2018,11,7,5,0,4,6,1
190254_2018,u281t61,11.48226002100006,48.08720474300002,2018,11,17,5,0,0,6,1
190261_2018,u284nsv,11.542538457000036,48.19093199600008,2018,11,18,5,0,8,1,1
190263_2018,u284pj5,11.562823158000073,48.19263564400006,2018,11,7,5,0,5,3,1
190267_2018,u281z71,11.570917332000024,48.137415660000045,2018,11,19,5,0,1,5,1
210882_2019,u281z71,11.570142504000044,48.13730482100004,2019,6,19,2,0,3,6,1
213305_2019,u281z71,11.569997918000073,48.13731354600003,2019,7,18,6,0,0,5,1
219268_2019,u281z71,11.571316384000056,48.13721474000005,2019,10,14,3,0,6,4,1
220452_2019,u281z71,11.571172210000045,48.137375494000025,2019,11,9,7,1,0,7,1
190306_2018,u281wfz,11.557130111000047,48.09153333800003,2018,11,15,2,0,0,1,1
190308_2018,u283bj0,11.602589892000024,48.14847524600003,2018,11,13,2,1,0,1,1
203645_2019,u283bj0,11.601774088000074,48.14890258000002,2019,1,15,5,0,6,4,1
190346_2018,u284p9n,11.588878784000027,48.16960360600008,2018,11,12,4,0,0,5,1
216957_2019,u284p9n,11.588447979000025,48.169582524000084,2019,9,20,1,0,0,4,1
222414_2019,u284p9n,11.588022553000028,48.16956185300006,2019,12,19,3,1,6,2,1
190353_2018,u281zc8,11.591620613000035,48.12881416600004,2018,11,19,4,0,3,6,1
190354_2018,u284nzy,11.556068511000035,48.20705618300008,2018,11,16,4,0,2,6,1
190360_2018,u281xer,11.590129453000033,48.09485835600003,2018,11,14,4,0,5,3,1
190397_2018,u283cff,11.681780473000062,48.13549882100006,2018,11,16,3,0,6,4,1
214328_2019,u283cff,11.681507278000026,48.13538961400008,2019,8,22,6,1,5,3,1
220460_2019,u283cff,11.681644357000039,48.13542417600007,2019,11,17,7,1,2,6,1
190398_2018,u284pw3,11.581063827000037,48.19928700600008,2018,11,7,3,0,5,2,1
190402_2018,u284jg9,11.50468661700006,48.18442017800004,2018,11,15,3,0,6,4,1
190408_2018,u284pnm,11.564813460000039,48.19854844300005,2018,11,14,3,0,5,3,1
220563_2019,u284pnm,11.564560007000065,48.19842848900004,2019,11,9,5,0,5,2,1
190449_2018,u28604v,11.608459703000053,48.179190562000024,2018,11,12,4,0,0,7,1
190493_2018,u281zdv,11.587396230000026,48.13598320600005,2018,11,7,2,1,6,4,1
217004_2019,u281zdv,11.587507827000024,48.13624838400006,2019,9,23,7,0,1,1,1
190524_2018,u2838j0,11.602302490000055,48.10383206100005,2018,11,17,5,1,1,5,1
190547_2018,u281ve8,11.492733079000061,48.140295812000026,2018,11,11,5,0,1,6,1
205794_2019,u281ve8,11.492554975000074,48.14025258700008,2019,3,16,3,0,5,7,1
206126_2019,u281ve8,11.492554975000074,48.14025258700008,2019,3,8,6,0,3,2,1
190570_2018,u281ur7,11.441143948000047,48.16068726100008,2018,11,15,1,0,5,3,1
190603_2018,u283bjk,11.607347255000036,48.14988201700004,2018,11,14,5,0,1,5,1
190606_2018,u281v71,11.483332413000028,48.13785522500007,2018,11,9,7,0,0,5,1
190609_2018,u284jvz,11.512877378000045,48.19680771200007,2018,11,16,7,0,1,5,1
190642_2018,u283bu7,11.639323535000074,48.14372602000003,2018,11,17,5,0,1,5,1
191209_2018,u283bu7,11.639521842000024,48.14428439100004,2018,12,11,5,1,0,1,1
214399_2019,u283bu7,11.639307151000025,48.143684774000064,2019,7,21,4,0,1,5,1
190674_2018,u284pg1,11.592897960000071,48.18102736300006,2018,11,8,2,1,6,7,1
190698_2018,u284j5e,11.474475253000035,48.18341251800007,2018,11,8,7,1,0,6,1
219264_2019,u284j5e,11.474953596000034,48.183442333000066,2019,10,13,3,0,5,3,1
190701_2018,u283c67,11.66083493800005,48.133573110000036,2018,11,17,4,0,5,3,1
190715_2018,u281tc4,11.50621656800007,48.08225798500007,2018,11,12,4,0,1,6,1
190762_2018,u2839k1,11.658685823000042,48.09840245300006,2018,11,13,6,0,1,7,1
190774_2018,u281z68,11.569681501000044,48.133906154000044,2018,11,11,6,1,1,5,1
190800_2018,u284ju1,11.504100371000053,48.186402602000044,2018,11,15,3,1,5,3,1
190849_2018,u281v7g,11.485408574000076,48.14153635300005,2018,11,8,5,0,1,7,1
190879_2018,u281w1u,11.519238921000069,48.08698312100006,2018,11,15,7,0,0,7,1
190891_2018,u281xr1,11.570254673000026,48.11589824500004,2018,11,16,2,1,6,4,1
190893_2018,u281yr5,11.530127778000065,48.15972566200003,2018,11,18,2,1,6,2,1
192034_2018,u281yr5,11.529933337000045,48.159673284000064,2018,12,18,2,1,5,2,1
205750_2019,u281yr5,11.529875439000024,48.159657615000064,2019,3,15,4,0,5,2,1
217157_2019,u281yr5,11.529921757000068,48.159670151000064,2019,9,14,5,0,5,2,1
218707_2019,u281yr5,11.530117145000075,48.159460566000064,2019,10,9,2,1,1,5,1
220201_2019,u281yr5,11.530065911000063,48.15960825100007,2019,11,16,2,0,2,6,1
190908_2018,u283c87,11.671908613000028,48.12265036600007,2018,11,15,5,0,5,3,1
191112_2018,u283c87,11.671852002000037,48.12263460000002,2018,11,18,5,0,4,2,1
212087_2019,u283c87,11.671937405000053,48.12268207300008,2019,7,15,4,0,5,3,1
190939_2018,u284pjt,11.56511054200007,48.194745024000035,2018,12,23,7,0,9,6,1
190988_2018,u281z33,11.570744522000039,48.12826084100004,2018,11,2,6,0,1,5,1
191803_2018,u281z33,11.57032575100004,48.12819262600004,2018,12,13,3,0,3,7,1
204376_2019,u281z33,11.57124189700005,48.12778709600008,2019,2,16,6,0,5,3,1
221272_2019,u281z33,11.570532991000054,48.12830452900005,2019,11,8,4,0,0,7,1
190995_2018,u281v17,11.474865650000027,48.12831208400007,2018,11,10,6,1,2,5,1
191010_2018,u284hg7,11.463950347000036,48.18302351800002,2018,11,7,6,0,5,3,1
191020_2018,u284pv4,11.594048855000038,48.192771237000045,2018,11,17,6,1,6,4,1
204800_2019,u284pv4,11.594016432000046,48.19170555100004,2019,2,14,3,0,0,7,1
191044_2018,u283b09,11.603165366000042,48.12323240900008,2018,12,19,2,1,1,3,1
191046_2018,u281uv5,11.463026696000044,48.147744128000056,2018,12,10,2,0,6,4,1
56901_2019,u281uv5,11.46384855900004,48.14880937100002,2019,3,17,4,0,2,6,1
191105_2018,u284p2j,11.57601562800005,48.164651892000045,2018,11,13,5,0,5,3,1
191117_2018,u283ckd,11.659487427000046,48.14546452400003,2018,11,19,5,0,6,3,1
191206_2018,u284jb0,11.503605117000065,48.164404710000035,2018,12,21,5,0,2,6,1
220462_2019,u284jb0,11.502782438000054,48.16449231700005,2019,11,10,7,0,1,6,1
222408_2019,u284jb0,11.502688434000044,48.164779072000044,2019,12,11,3,0,6,7,1
191327_2018,u281zfe,11.59572657000007,48.13406839800007,2018,12,15,4,1,6,4,1
206964_2019,u281zfe,11.59528953900002,48.13396046400003,2019,4,23,5,0,6,4,1
191339_2018,u281ye8,11.536792329000034,48.139941245000045,2018,12,23,4,0,3,7,1
191399_2018,u2860mv,11.620778280000026,48.196877332000035,2018,12,15,6,0,0,7,1
209192_2019,u2860mv,11.620310580000027,48.196308897000044,2019,5,13,5,0,5,2,1
191403_2018,u281yuu,11.552784854000034,48.14709801900006,2018,12,12,6,0,1,6,1
191432_2018,u284pqv,11.575926032000039,48.20192397600005,2018,12,19,3,1,0,7,1
191564_2018,u281yg0,11.546676238000035,48.13779199600003,2018,12,11,7,1,6,4,1
191677_2018,u284qbw,11.556099596000026,48.21082523000007,2018,12,14,5,0,5,3,1
191686_2018,u281ze0,11.580715311000063,48.13687765700008,2018,12,15,5,0,6,4,1
191687_2018,u284kbd,11.461621383000026,48.211096722000036,2018,12,15,2,1,5,3,1
191689_2018,u281xy2,11.591324851000024,48.111053665000036,2018,12,11,2,1,5,7,1
191690_2018,u284pmf,11.572143908000045,48.19664001300004,2018,12,17,5,0,3,6,1
191717_2018,u283bjh,11.608106794000035,48.14845133800002,2018,12,17,4,1,5,3,1
192066_2018,u283bjh,11.608088751000025,48.14842945600003,2018,12,18,2,1,5,3,1
205246_2019,u283bjh,11.608078354000044,48.148177289000046,2019,3,8,6,1,6,4,1
213075_2019,u283bjh,11.608106369000039,48.14845132800008,2019,7,15,3,0,5,3,1
191720_2018,u2839hj,11.652933479000067,48.09851592000007,2018,12,12,4,0,6,7,1
191721_2018,u284j0x,11.48012183700007,48.16775960600006,2018,12,7,4,2,0,1,1
191745_2018,u284pxb,11.579593557000067,48.206677669000044,2018,12,7,6,0,6,6,1
191799_2018,u281zdx,11.589758768000026,48.13415568800008,2018,12,9,3,2,5,7,1
191805_2018,u286090,11.624326804000075,48.16963824400006,2018,12,19,3,1,3,7,1
191807_2018,u283buf,11.63752493900006,48.14644085300006,2018,12,20,3,1,5,3,1
218713_2019,u283buf,11.638033532000065,48.14626907400003,2019,10,10,2,0,0,2,1
191820_2018,u284n5c,11.516064794000044,48.18509082600008,2018,12,7,3,2,0,1,1
191822_2018,u281v6f,11.484647024000024,48.13601492200007,2018,12,8,3,1,0,1,1
191823_2018,u281ytz,11.546469443000035,48.151875795000066,2018,12,14,5,0,5,2,1
191824_2018,u281y1f,11.51720941800005,48.13068039300003,2018,12,21,3,1,0,1,1
191825_2018,u284r27,11.573141013000054,48.210277622000035,2018,12,15,5,0,4,7,1
191829_2018,u281yhh,11.519185906000075,48.14270150900006,2018,12,16,5,0,0,7,1
203548_2019,u281yhh,11.519367181000064,48.14321404400005,2019,2,15,1,2,6,4,1
191831_2018,u284pp6,11.561697469000025,48.204519507000036,2018,12,14,5,0,0,6,1
208240_2019,u284pp6,11.560661037000045,48.204441265000064,2019,5,20,4,0,1,5,1
211953_2019,u284pp6,11.56115286100004,48.20447726400005,2019,7,13,5,0,0,3,1
213594_2019,u284pp6,11.561038331000075,48.20451965400008,2019,7,15,2,0,3,2,1
218039_2019,u284pp6,11.56103845100006,48.204518832000076,2019,9,11,2,0,5,3,1
191834_2018,u2838sz,11.63405790300004,48.10316466100005,2018,12,6,3,2,0,1,1
191835_2018,u284p8v,11.586648634000028,48.16950196400006,2018,12,17,5,0,2,6,1
192058_2018,u281zvv,11.59766690400005,48.15227300300006,2018,12,16,1,1,1,5,1
216148_2019,u281zvv,11.597610278000047,48.15228096200008,2019,8,9,2,0,1,5,1
192064_2018,u281teq,11.501110984000034,48.094618432000075,2018,12,19,2,1,6,4,1
212495_2019,u281teq,11.500808229000027,48.09471507400009,2019,7,7,4,0,5,3,1
213088_2019,u281teq,11.501098739000044,48.09457698600005,2019,7,8,3,0,0,1,1
192100_2018,u283c94,11.671124526000028,48.12662931800002,2018,12,17,7,1,6,4,1
192104_2018,u281wjm,11.521261525000055,48.106255866000026,2018,12,9,7,0,2,6,1
192146_2018,u281tnk,11.476527838000038,48.111272922000076,2018,12,12,6,0,1,7,1
52055_2019,u284q4t,11.521248885000036,48.22268897200007,2019,1,5,7,2,3,6,1
52125_2019,u281y7t,11.532884009000044,48.140058532000076,2019,1,17,5,1,3,6,1
52810_2019,u284h8s,11.453407894000065,48.16718455400007,2019,1,16,7,0,0,1,1
219615_2019,u284h8s,11.454505135000035,48.167134120000064,2019,10,17,7,0,5,6,1
53230_2019,u284h57,11.430476078000028,48.182293637000036,2019,1,10,5,0,9,1,1
59472_2019,u284h57,11.430579110000053,48.18203337100005,2019,5,14,4,0,9,1,1
77757_2019,u284h57,11.430420233000063,48.182373945000045,2019,12,1,6,1,9,1,1
53247_2019,u284hxn,11.456989672000075,48.20292411500003,2019,1,14,4,0,5,3,1
53876_2019,u281usg,11.453212415000053,48.146893076000026,2019,1,17,1,1,5,3,1
71852_2019,u281usg,11.452897027000065,48.14685378100006,2019,9,12,4,0,2,6,1
74596_2019,u281usg,11.452389842000061,48.14679058700006,2019,10,6,3,0,0,6,1
53896_2019,u284n9f,11.538920719000034,48.174036790000066,2019,1,20,5,0,2,6,1
54342_2019,u286296,11.626595899000053,48.21554159900006,2019,2,17,6,0,2,6,1
59994_2019,u286296,11.626586399000075,48.215522710000066,2019,5,15,6,0,2,6,1
54787_2019,u283c80,11.667553462000058,48.12052340800005,2019,2,8,5,0,5,3,1
76215_2019,u283c80,11.667773140000063,48.120312467000076,2019,11,8,3,0,2,6,1
54805_2019,u2860rr,11.622858528000052,48.20462333100005,2019,2,0,2,0,8,1,1
55060_2019,u2860kh,11.618550206000064,48.18673907400007,2019,2,7,2,0,3,6,1
55579_2019,u283b3y,11.622008837000067,48.12984975200003,2019,3,20,6,0,6,4,1
55618_2019,u2845um,11.422357095000052,48.18805522500002,2019,3,14,7,0,2,6,1
55655_2019,u281gez,11.414478191000054,48.14154356100005,2019,3,13,1,0,2,6,1
76559_2019,u281gez,11.41469812200006,48.14157149700003,2019,11,23,7,0,1,6,1
56194_2019,u283b64,11.615384136000044,48.13113027900005,2019,3,11,3,0,3,2,1
56196_2019,u284h8y,11.45732102900007,48.16866283700006,2019,3,15,3,0,5,3,1
56258_2019,u281wss,11.541180694000044,48.101341919000035,2019,3,8,2,2,1,6,1
56792_2019,u283b74,11.615313315000035,48.13690649700003,2019,3,9,5,0,3,2,1
59162_2019,u283b74,11.61571931100002,48.13694668800008,2019,4,14,7,0,3,6,1
66670_2019,u283b74,11.615390376000054,48.13691412600008,2019,7,14,5,0,5,7,1
56874_2019,u2839zt,11.686631900000064,48.11804148400006,2019,3,12,7,0,2,6,1
56930_2019,u284mcd,11.506002459000056,48.21663059600007,2019,3,15,4,0,2,6,1
57414_2019,u2838d8,11.624577846000022,48.09093636300002,2019,4,16,3,0,1,6,1
57468_2019,u281teb,11.492938397000046,48.097934448000046,2019,4,7,3,0,1,6,1
57472_2019,u2838nj,11.60853540100004,48.109138383000065,2019,4,17,3,0,8,1,1
57476_2019,u284hm8,11.436936091000064,48.195499187000046,2019,4,6,2,0,2,6,1
57619_2019,u2860ed,11.626861833000019,48.18392718900004,2019,4,8,5,0,2,6,1
57657_2019,u283fkh,11.70683555200003,48.142191292000064,2019,3,10,1,0,7,7,1
57764_2019,u281ubx,11.469651544000044,48.12382338000002,2019,4,7,3,0,2,6,1
58104_2019,u281y3d,11.527776636000054,48.129488218000056,2019,4,17,4,0,4,6,1
58224_2019,u281w68,11.525104268000064,48.09055010100008,2019,4,23,3,1,5,3,1
58598_2019,u281x5u,11.563851076000047,48.096939243000065,2019,4,1,7,0,1,5,1
58601_2019,u281vu1,11.505325344000028,48.14300759400003,2019,4,3,7,0,1,7,1
58926_2019,u284pby,11.599023343000054,48.16944419600002,2019,4,11,5,0,5,3,1
59527_2019,u284m02,11.470992035000052,48.20971220900003,2019,5,22,6,1,3,6,1
77189_2019,u284m02,11.469782305000026,48.209706617000045,2019,11,11,6,0,3,6,1
59649_2019,u284qe7,11.54038240400007,48.22612184900004,2019,4,7,3,1,8,1,1
71840_2019,u284qe7,11.540934924000055,48.22691941400007,2019,9,14,5,0,3,1,1
73025_2019,u284qe7,11.540028497000037,48.22595601600006,2019,10,18,4,1,2,6,1
60211_2019,u281w4x,11.52427528900006,48.09053049900008,2019,5,10,3,0,1,1,1
60214_2019,u281usf,11.451178060000075,48.14663045300006,2019,5,14,3,0,2,3,1
60415_2019,u284q40,11.513728634000074,48.22022824600003,2019,5,18,1,1,2,6,1
74334_2019,u284q40,11.513845017000053,48.22012798800006,2019,10,6,2,0,2,6,1
60658_2019,u284pxk,11.58607855300005,48.20443256300007,2019,5,14,5,0,3,2,1
60832_2019,u284hr6,11.440216364000035,48.20391808000005,2019,5,23,4,0,2,6,1
60936_2019,u28456f,11.396316514000034,48.17975053500004,2019,5,16,2,1,2,7,1
61129_2019,u284ntx,11.546548140000025,48.195272607000035,2019,5,18,4,0,5,3,1
61697_2019,u284pf5,11.594732988000032,48.17506149400003,2019,5,15,4,0,2,6,1
61699_2019,u281uwr,11.457483968000073,48.15538855000007,2019,5,14,4,0,1,6,1
69778_2019,u281uwr,11.457488538000064,48.15514691400006,2019,8,16,5,0,1,6,1
62057_2019,u2860ec,11.62511832000007,48.184668520000066,2019,6,15,2,0,2,6,1
62393_2019,u2860xt,11.630601653000042,48.206051338000066,2019,6,9,3,0,1,7,1
62596_2019,u284m21,11.482744967000036,48.20916666200003,2019,6,11,1,0,8,7,1
62621_2019,u284pcy,11.59910436000007,48.174977237000064,2019,6,16,7,0,2,7,1
62985_2019,u281v2t,11.488631955000074,48.123871022000074,2019,6,14,6,0,2,6,1
62986_2019,u2845tu,11.410116479000068,48.19614678900008,2019,6,15,6,0,2,6,1
63018_2019,u281guh,11.421473626000022,48.14252023100005,2019,6,19,5,0,5,3,1
63167_2019,u284hwy,11.457303517000073,48.202372937000064,2019,6,11,6,0,5,2,1
63240_2019,u284nk7,11.529991236000054,48.188254121000064,2019,6,14,2,0,2,1,1
63249_2019,u2860w6,11.62642401100004,48.19912886500003,2019,6,19,2,0,6,4,1
69424_2019,u2860w6,11.626569275000064,48.19936198600004,2019,8,10,1,0,2,6,1
63589_2019,u284hrq,11.446127571000035,48.20398839500007,2019,6,13,5,0,2,6,1
63606_2019,u281y0t,11.520586477000053,48.12351761200007,2019,6,18,4,0,2,6,1
63687_2019,u281w48,11.51393221500007,48.08990912100006,2019,6,20,6,1,5,3,1
63688_2019,u28617q,11.666022701000033,48.18282874900007,2019,6,20,6,1,8,1,1
64484_2019,u2845tt,11.41127270100003,48.195382402000064,2019,6,15,4,0,6,7,1
64486_2019,u284h56,11.429406049000022,48.18322591100008,2019,6,18,4,0,3,6,1
64788_2019,u284hwr,11.458151066000028,48.19951380000003,2019,6,7,6,0,0,7,1
64864_2019,u281twt,11.498932137000056,48.11219073700005,2019,6,0,1,0,3,6,1
69102_2019,u281twt,11.49859375500006,48.11219444300008,2019,8,14,7,0,5,3,1
64933_2019,u284rdt,11.587475438000073,48.222497480000065,2019,7,7,5,0,0,6,1
65216_2019,u281x5h,11.563191248000065,48.09385101100002,2019,7,12,3,0,3,6,1
65312_2019,u281wsh,11.541622881000025,48.09867885800002,2019,7,7,3,0,3,2,1
65856_2019,u281wsh,11.541622881000025,48.09867885800002,2019,7,16,6,0,3,2,1
65393_2019,u281wqp,11.534287941000061,48.11032463500004,2019,7,16,2,0,5,2,1
65474_2019,u284h5z,11.435594273000047,48.185228837000075,2019,7,13,2,0,3,6,1
65644_2019,u2839xb,11.668636659000072,48.120052507000025,2019,7,8,7,0,1,7,1
65695_2019,u28458x,11.413912081000035,48.16681224300004,2019,7,18,4,0,2,6,1
65843_2019,u284qe6,11.539011467000025,48.22615498700003,2019,7,16,3,0,9,1,1
203156_2019,u284qe6,11.539395950000026,48.22588995600006,2019,1,11,4,0,3,6,1
66290_2019,u281tf1,11.504991438000047,48.08807589100008,2019,7,12,7,0,2,6,1
66969_2019,u281tf1,11.505027824000026,48.08808723800007,2019,7,15,6,0,5,2,1
66467_2019,u283fhp,11.700267165000069,48.14211427200007,2019,7,0,7,0,2,6,1
66622_2019,u281y07,11.518904903000074,48.12163643600008,2019,7,22,1,0,2,6,1
66623_2019,u2862c9,11.63637422000005,48.21681403400004,2019,7,21,3,0,5,3,1
202709_2019,u2862c9,11.636769952000066,48.217173656000064,2019,1,19,4,2,3,6,1
66635_2019,u2860x5,11.628896736000053,48.20321175000004,2019,7,15,1,0,2,6,1
66999_2019,u281tv0,11.503784381000061,48.10364150700008,2019,7,21,5,0,3,6,1
67328_2019,u2845uc,11.417191720000062,48.19146359600006,2019,7,2,2,0,2,7,1
67736_2019,u284hpk,11.43232051000007,48.20430203300003,2019,8,16,5,0,2,6,1
67781_2019,u283f5v,11.696893962000045,48.14199964600005,2019,8,14,7,0,2,6,1
67788_2019,u281vhs,11.475565996000054,48.14530351600007,2019,8,12,6,0,6,4,1
74939_2019,u281vhs,11.476235970000062,48.145281160000074,2019,10,10,1,0,5,3,1
208538_2019,u281vhs,11.476481577000072,48.14491971900002,2019,5,16,2,0,4,6,1
69172_2019,u281y1q,11.523123655000065,48.12712407500004,2019,8,10,6,0,3,6,1
69430_2019,u28395c,11.647471988000063,48.097861926000064,2019,8,16,2,0,2,6,1
69972_2019,u283bcj,11.642181750000072,48.12644351600005,2019,9,18,2,0,0,7,1
70260_2019,u2860k0,11.61274204500006,48.18711475200008,2019,8,13,5,0,0,1,1
70270_2019,u284jrp,11.490332415000069,48.20288741100006,2019,8,7,4,0,2,6,1
70272_2019,u284hv2,11.45925208500006,48.193727739000046,2019,8,18,4,0,5,3,1
70292_2019,u2860mr,11.623091635000035,48.19383170300006,2019,8,18,7,0,8,7,1
70441_2019,u281w4d,11.516928370000072,48.090418158000034,2019,8,21,3,0,1,1,1
70511_2019,u281gmf,11.395836225000036,48.152119662000075,2019,9,10,7,1,0,7,1
70595_2019,u284h4g,11.43074424200006,48.17976332300003,2019,9,13,6,0,3,6,1
70633_2019,u281gm3,11.394463202000056,48.14957428300005,2019,9,13,2,1,2,6,1
72930_2019,u281gm3,11.394463202000056,48.14957428300005,2019,10,17,2,0,2,6,1
73245_2019,u281gm3,11.394524165000064,48.149746170000064,2019,10,10,6,0,2,6,1
70762_2019,u281uvh,11.464588614000034,48.14859475300005,2019,9,17,3,0,2,6,1
70775_2019,u284nk8,11.525877291000027,48.189186300000074,2019,9,6,3,0,3,6,1
71142_2019,u28604f,11.604684057000046,48.18025612400003,2019,9,16,6,0,2,6,1
71254_2019,u28628n,11.632267972000024,48.208738537000045,2019,9,8,5,0,2,6,1
71332_2019,u283c0v,11.653633611000032,48.12496440900002,2019,9,20,4,0,1,1,1
71376_2019,u284h5m,11.433989276000036,48.18274971300008,2019,9,9,3,0,2,6,1
71751_2019,u28626y,11.622150565000027,48.22398651600008,2019,9,18,6,0,2,6,1
71762_2019,u281w69,11.526312343000027,48.09056873100008,2019,9,18,5,0,4,7,1
71845_2019,u281utm,11.455031042000027,48.149550654000045,2019,9,17,4,0,5,7,1
74013_2019,u281utm,11.455618607000075,48.15030078400008,2019,10,17,3,0,6,4,1
75198_2019,u281utm,11.455570898000074,48.15023987500007,2019,11,16,6,0,3,7,1
71846_2019,u2839j6,11.649178126000038,48.105521546000034,2019,9,20,4,0,2,6,1
75516_2019,u2839j6,11.649059443000054,48.105554962000035,2019,11,18,3,0,2,6,1
71847_2019,u281ged,11.406872785000074,48.140262689000046,2019,9,12,4,0,5,2,1
219867_2019,u281ged,11.406912445000046,48.14033614600005,2019,10,22,5,0,4,2,1
71957_2019,u284m0m,11.477710714000068,48.20970166400008,2019,9,12,4,0,3,6,1
71976_2019,u286291,11.625732198000035,48.21382429000005,2019,9,18,4,0,2,6,1
71980_2019,u283fkt,11.707787038000047,48.14520394500005,2019,9,17,3,0,0,1,1
72127_2019,u281ww6,11.539278210000074,48.110563640000066,2019,9,21,1,0,6,4,1
